coid,year,elect1,elmon,elday,leftc,leftgs,lefts,leftv,rightc,rightgs,rights,rightv,tcdemc,tcdemgs,tcdems,tcdemv,mcdemc,mcdemgs,mcdems,mcdemv,centc,centgs,cents,centv,rwpc,rwpgs,rwpseat,rwpvote,llc,llgs,llseat,llvote
15,2006,1,9,17,75,31,54,51,13,7,19,18,3,2,8,8,3,2,8,8,9,4,19,19,0,0,0,0,0,0,5,5
15,2007,0,0,0,0,0,49,46,50,28,28,29,14,7,7,7,14,7,7,7,36,16,16,15,0,0,0,3,0,0,5,5
15,2008,0,0,0,0,0,49,46,50,28,28,29,14,7,7,7,14,7,7,7,36,16,16,15,0,0,0,3,0,0,5,5
15,2009,0,0,0,0,0,49,46,50,28,28,29,14,7,7,7,14,7,7,7,36,16,16,15,0,0,0,3,0,0,5,5
15,2010,1,9,19,0,0,48,46,50,28,30,31,14,7,7,7,14,7,7,7,36,16,16,15,0,0,2,4,0,0,6,6
15,2011,0,0,0,0,0,45,44,50,28,36,36,14,7,5,6,14,7,5,6,36,16,14,14,0,0,6,6,0,0,7,7
16,1950,0,0,0,14,25,31,34,28,23,26,24,28,23,23,21,0,0,0,0,57,38,43,41,0,0,0,0,0,0,0,0
16,1951,1,10,28,14,25,31,34,28,23,26,24,28,23,23,21,0,0,0,0,57,38,43,41,0,0,0,0,0,0,0,0
16,1952,0,0,0,14,25,30,31,28,24,27,25,28,24,24,22,0,0,0,0,57,38,43,44,0,0,0,0,0,0,0,0
16,1953,0,0,0,7,12,30,31,28,24,27,25,28,24,24,22,0,0,0,0,64,38,43,44,0,0,0,0,0,0,0,0
16,1954,0,0,0,0,0,30,31,36,24,27,25,26,24,24,22,0,0,0,0,64,38,43,44,0,0,0,0,0,0,0,0
16,1955,1,10,30,0,0,30,31,43,24,27,25,43,24,24,22,0,0,0,0,57,38,43,44,0,0,0,0,0,0,0,0
16,1956,0,0,0,0,0,31,32,43,24,27,25,43,24,24,23,0,0,0,0,57,37,42,42,0,0,0,0,0,0,0,0
16,1957,0,0,0,0,0,31,32,43,24,27,25,43,24,24,23,0,0,0,0,57,37,42,42,0,0,0,0,0,0,0,0
16,1958,0,0,0,0,0,31,32,43,24,27,25,43,24,24,23,0,0,0,0,57,37,42,42,0,0,0,0,0,0,0,0
16,1959,1,10,25,14,14,31,32,36,24,27,25,36,24,24,23,0,0,0,0,50,37,42,42,0,0,0,0,0,0,0,0
16,1960,0,0,0,28,26,30,31,28,24,27,26,28,24,24,23,0,0,0,0,43,38,44,42,0,0,0,0,0,0,0,0
16,1961,0,0,0,28,26,30,31,28,24,27,26,28,24,24,23,0,0,0,0,43,38,44,42,0,0,0,0,0,0,0,0
16,1962,0,0,0,28,26,30,31,28,24,27,26,28,24,24,23,0,0,0,0,43,38,44,42,0,0,0,0,0,0,0,0
16,1963,1,10,27,28,26,30,31,28,24,27,26,28,24,24,23,0,0,0,0,43,38,44,42,0,0,0,0,0,0,0,0
16,1964,0,0,0,28,26,30,31,28,24,27,26,28,24,24,23,0,0,0,0,43,36,42,42,0,0,0,0,0,0,0,0
16,1965,0,0,0,28,26,30,31,28,24,27,26,28,24,24,23,0,0,0,0,43,36,42,42,0,0,0,0,0,0,0,0
16,1966,0,0,0,28,26,30,31,28,24,27,26,28,24,24,23,0,0,0,0,43,36,42,42,0,0,0,0,0,0,0,0
16,1967,1,10,29,28,26,30,31,28,24,27,26,28,24,24,23,0,0,0,0,43,36,42,42,0,0,0,0,0,0,0,0
16,1968,0,0,0,28,26,30,28,28,22,26,24,28,22,22,22,0,0,0,0,43,35,44,45,0,0,0,0,0,0,0,0
16,1969,0,0,0,28,26,30,28,28,22,26,24,28,22,22,22,0,0,0,0,43,35,44,45,0,0,0,0,0,0,0,0
16,1970,0,0,0,28,26,30,28,28,22,26,24,28,22,22,22,0,0,0,0,43,35,44,45,0,0,0,0,0,0,0,0
16,1971,1,10,31,28,26,30,28,28,22,26,24,28,22,22,22,0,0,0,0,43,35,44,45,0,0,0,0,0,0,0,0
16,1972,0,0,0,28,23,26,26,28,22,30,30,28,22,22,20,0,0,0,0,43,36,44,42,0,0,0,0,0,0,0,0
16,1973,0,0,0,28,23,26,26,28,22,30,30,28,22,22,20,0,0,0,0,43,36,44,42,0,0,0,0,0,0,0,0
16,1974,0,0,0,28,23,26,26,28,22,30,30,28,22,22,20,0,0,0,0,43,36,44,42,0,0,0,0,0,0,0,0
16,1975,1,10,26,28,23,26,26,28,22,30,30,28,22,22,20,0,0,0,0,43,36,44,42,0,0,0,0,0,0,0,1
16,1976,0,0,0,28,28,30,27,28,23,29,29,28,23,23,21,0,0,0,0,43,34,41,40,0,0,0,0,0,0,0,1
16,1977,0,0,0,28,28,30,27,28,23,29,29,28,23,23,21,0,0,0,0,43,34,41,40,0,0,0,0,0,0,0,1
16,1978,0,0,0,28,28,30,27,28,23,29,29,28,23,23,21,0,0,0,0,43,34,41,40,0,0,0,0,0,0,0,1
16,1979,1,10,21,28,28,30,27,28,23,29,29,28,23,23,21,0,0,0,0,43,34,41,40,0,0,0,0,0,0,2,2.3
16,1980,0,0,0,28,26,27,26,28,22,28,26,28,22,22,22,0,0,0,0,43,37,42,42,0,0,0,0,0,0,2,2.3
16,1981,0,0,0,28,26,27,26,28,22,28,26,28,22,22,22,0,0,0,0,43,37,42,42,0,0,0,0,0,0,2,2.3
16,1982,0,0,0,28,26,27,26,28,22,28,26,28,22,22,22,0,0,0,0,43,37,42,42,0,0,0,0,0,0,2,2.3
16,1983,1,10,9,28,26,27,26,28,22,28,26,28,22,22,22,0,0,0,0,43,37,42,42,0,0,0,0,0,0,3.5,4.4
16,1984,0,0,0,28,24,26,27,28,21,24,24,28,21,21,20,0,0,0,0,43,38,48,46,0,0,0,0,0,0,3.5,4.4
16,1985,0,0,0,28,24,26,27,28,21,24,24,28,21,21,20,0,0,0,0,43,38,48,46,0,0,0,0,0,0,3.5,4.4
16,1986,0,0,0,28,24,26,27,28,21,24,24,28,21,21,20,0,0,0,0,43,38,48,46,0,0,0,0,0,0,3.5,4.4
16,1987,1,10,18,28,23,26,28,28,21,25,25,28,21,21,20,0,0,0,0,43,38,47,44,0,0,1,2.6,0,0,6.5,9
16,1988,0,0,0,28,20,28,29,28,21,28,28,28,21,21,20,0,0,0,0,43,38,44,40,0,0,1,2.6,0,0,6.5,9
16,1989,0,0,0,28,20,28,29,28,21,28,28,28,21,21,20,0,0,0,0,43,38,44,40,0,0,1,2.6,0,0,6.5,9
16,1990,0,0,0,28,20,28,29,28,21,28,28,28,21,21,20,0,0,0,0,43,38,44,40,0,0,1,2.6,0,0,6.5,9
16,1991,1,10,20,28,20,28,29,28,20,28,28,28,20,20,20,0,0,0,0,43,34,44,41,0,0,5,6.5,0,0,8,7.6
16,1992,0,0,0,28,20,30,28,28,18,26,30,28,18,18,18,0,0,0,0,43,34,44,41,0,0,5,6.5,0,0,8,7.6
16,1993,0,0,0,29,20,30,28,29,18,26,30,29,18,18,18,0,0,0,0,43,34,44,41,0,0,5,6.5,0,0,8,7.6
16,1994,0,0,0,29,20,30,28,29,18,26,30,29,18,18,18,0,0,0,0,43,34,44,41,0,0,5,6.5,0,0,8,7.6
16,1995,1,10,22,29,20,30,28,29,18,26,30,29,18,18,18,0,0,0,0,43,34,44,41,0,0,5,6.5,0,0,8,7.6
16,1996,0,0,0,29,27,34,30,43,38,42,46,29,17,17,17,0,0,0,0,28,27,24,22,14,18,18,20,0,0,5,7
16,1997,0,0,0,29,27,34,30,43,38,42,46,29,17,17,17,0,0,0,0,28,27,24,22,14,18,18,20,0,0,5,7
16,1998,0,0,0,29,27,34,30,43,38,42,46,29,17,17,17,0,0,0,0,28,27,24,22,14,18,18,20,0,0,5,7
16,1999,1,10,24,29,27,33,29,43,38,42,46,29,17,17,17,0,0,0,0,28,27,24,22,14,18,18,20,0,0,5,6
16,2000,0,0,0,29,25,31,28,43,46,45,45,29,17,17,16,0,0,0,0,29,21,22,22,14,26,23,24,0,0,4,5
16,2001,0,0,0,29,25,31,28,43,46,45,46,29,17,17,16,0,0,0,0,29,21,22,22,14,26,23,24,0,0,4,5
16,2002,0,0,0,29,25,31,28,43,46,45,46,29,17,17,16,0,0,0,0,29,21,22,22,14,26,23,24,0,0,4,5
16,2003,1,10,19,29,26,32,29,43,46,45,46,25,16,16,16,0,0,0,0,29,21,22,22,14,26,23,24,0,0,5,6
16,2004,0,0,0,29,26,34,31,43,48,46,47,14,14,14,14,0,0,0,0,14,16,13,18,29,32,28,27,0,0,7,7
16,2005,0,0,0,29,26,34,31,43,48,46,47,14,14,14,14,0,0,0,0,14,16,13,18,29,32,28,27,0,0,7,7
16,2006,0,0,0,29,26,34,31,43,48,46,47,14,14,14,14,0,0,0,0,14,16,13,18,29,32,28,27,0,0,7,7
16,2007,1,10,21,29,26,34,31,43,48,47,47,14,14,15,14,0,0,0,0,14,16,14,18,29,32,29,28,0,0,8,8
16,2008,0,0,0,29,22,34,32,43,47,50,48,14,16,16,15,0,0,0,0,29,16,16,17,29,31,31,29,0,0,12,11
16,2009,0,0,0,29,22,34,32,43,47,50,48,14,16,16,15,0,0,0,0,29,16,16,17,29,31,31,29,0,0,12,11
16,2010,0,0,0,29,22,34,32,43,47,50,48,14,16,16,15,0,0,0,0,29,16,16,17,29,31,31,29,0,0,12,11
16,2011,1,10,23,29,22,35,32,43,47,49,48,14,16,16,14,0,0,0,0,29,16,16,17,29,31,30,29,0,0,13,12
17,1950,1,2,23,100,50,50,46,0,0,48,43,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
17,1951,1,10,25,83,42,50,46,17,8,48,44,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
17,1952,0,0,0,0,0,47,49,100,51,51,48,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
17,1953,0,0,0,0,0,47,49,100,51,51,48,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
17,1954,0,0,0,0,0,47,49,100,51,51,48,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
17,1955,1,5,26,0,0,45,47,100,53,53,50,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
17,1956,0,0,0,0,0,44,46,100,55,55,50,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
17,1957,0,0,0,0,0,44,46,100,55,55,50,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
17,1958,0,0,0,0,0,44,46,100,55,55,50,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
17,1959,1,10,8,0,0,43,46,100,56,56,50,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
17,1960,0,0,0,0,0,41,44,100,58,58,50,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
17,1961,0,0,0,0,0,41,44,100,58,58,50,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
17,1962,0,0,0,0,0,41,44,100,58,58,50,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
17,1963,0,0,0,0,0,41,44,100,58,58,50,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
17,1964,1,10,15,17,12,43,44,83,44,56,48,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
17,1965,0,0,0,100,50,50,44,0,0,48,43,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0
17,1966,1,3,31,100,56,56,47,0,0,42,42,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
17,1967,0,0,0,100,58,58,48,0,0,40,42,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
17,1968,0,0,0,100,58,58,48,0,0,40,42,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
17,1969,0,0,0,100,58,58,48,0,0,40,42,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
17,1970,1,6,18,50,29,52,46,50,26,46,44,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
17,1971,0,0,0,0,0,46,43,100,52,52,46,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
17,1972,0,0,0,0,0,46,43,100,52,52,46,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
17,1973,0,0,0,0,0,46,43,100,52,52,46,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
17,1974,1,2,28,83,40,48,38,17,8,48,39,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0.3,0,0,0,0
17,1975,0,0,0,100,50,50,39,0,0,44,36,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0.3,0,0,0,0
17,1976,0,0,0,100,50,50,39,0,0,44,36,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0.3,0,0,0,0
17,1977,0,0,0,100,50,50,39,0,0,44,36,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0.3,0,0,0,0
17,1978,0,0,0,100,50,50,39,0,0,44,36,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0.3,0,0,0,0
17,1979,1,5,3,33,16,45,38,66,35,50,41,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0.6,0,0,0,0
17,1980,0,0,0,0,0,42,37,100,53,53,44,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0.6,0,0,0,0
17,1981,0,0,0,0,0,42,37,100,53,53,44,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0.6,0,0,0,0
17,1982,0,0,0,0,0,42,37,100,53,53,44,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0.6,0,0,0,0
17,1983,1,6,9,0,0,36,32,100,57,57,43,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0.1,0,0,0,0
17,1984,0,0,0,0,0,32,28,100,61,61,42,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0.1,0,0,0,0
17,1985,0,0,0,0,0,32,28,100,61,61,42,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0.1,0,0,0,0
17,1986,0,0,0,0,0,32,28,100,61,61,42,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0.1,0,0,0,0
17,1987,1,6,11,0,0,34,30,100,60,60,42,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0
17,1988,0,0,0,0,0,35,31,100,58,58,42,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0
17,1989,0,0,0,0,0,35,31,100,58,58,42,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0
17,1990,0,0,0,0,0,35,31,100,58,58,42,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0
17,1991,0,0,0,0,0,35,31,100,58,58,42,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0
17,1992,1,4,9,0,0,40,35,100,54,54,42,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0
17,1993,0,0,0,0,0,42,36,100,52,52,42,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0
17,1994,0,0,0,0,0,42,36,100,52,52,42,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0
17,1995,0,0,0,0,0,42,36,100,52,52,42,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0
17,1996,0,0,0,0,0,42,36,100,52,52,42,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0
17,1997,1,5,1,75,48,58,41,25,13,32,34,0,0,0,0,0,0,0,0,0,0,7,19,0,0,0,0,0,0,0,0
17,1998,0,0,0,100,63,64,43,0,0,25,31,0,0,0,0,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0
17,1999,0,0,0,100,63,64,43,0,0,25,31,0,0,0,0,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0
17,2000,0,0,0,100,63,64,43,0,0,25,31,0,0,0,0,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0
17,2001,1,6,7,100,63,63,42,0,0,25,32,0,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0,0,0,0,0
17,2002,0,0,0,100,62,62,41,0,0,25,32,0,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0,0,0,0,0
17,2003,0,0,0,100,62,62,41,0,0,25,32,0,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0,0,0,0,0
17,2004,0,0,0,100,62,62,41,0,0,25,32,0,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0,0,0,0,0
17,2005,1,5,5,100,59,60,40,0,0,29,33,0,0,0,0,0,0,0,0,0,0,9,22,0,0,0,0,0,0,0,1
17,2006,0,0,0,100,55,58,40,0,0,32,33,0,0,0,0,0,0,0,0,0,0,10,25,0,0,0,0,0,0,0,1
17,2007,0,0,0,100,55,58,40,0,0,32,33,0,0,0,0,0,0,0,0,0,0,10,25,0,0,0,0,0,0,0,1
17,2008,0,0,0,100,55,58,40,0,0,32,33,0,0,0,0,0,0,0,0,0,0,10,25,0,0,0,0,0,0,0,1
17,2009,0,0,0,100,55,58,40,0,0,32,33,0,0,0,0,0,0,0,0,0,0,10,25,0,0,0,0,0,0,0,1
17,2010,1,5,6,50,28,45,34,39,24,43,39,0,0,0,0,0,0,0,0,11,5,9,24,0,0,0,2,0,0,0,1
17,2011,0,0,0,0,0,41,32,78,47,47,41,0,0,0,0,0,0,0,0,22,9,9,23,0,0,0,2,0,0,0,1
18,1950,1,11,0,0,0,0,0,0,0,39,46,0,0,0,0,0,0,0,0,100,61,61,52,0,0,0,0,0,0,0,0
18,1951,0,0,0,0,0,0,0,0,0,46,49,0,0,0,0,0,0,0,0,100,54,54,49,0,0,0,0,0,0,0,0
18,1952,1,11,0,0,0,0,0,0,0,46,49,0,0,0,0,0,0,0,0,100,54,54,49,0,0,0,0,0,0,0,0
18,1953,0,0,0,0,0,0,0,100,51,51,49,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0
18,1954,1,11,0,0,0,0,0,100,51,51,49,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0
18,1955,0,0,0,0,0,0,0,100,47,47,47,0,0,0,0,0,0,0,0,0,0,53,52,0,0,0,0,0,0,0,0
18,1956,1,11,0,0,0,0,0,100,47,47,47,0,0,0,0,0,0,0,0,0,0,53,52,0,0,0,0,0,0,0,0
18,1957,0,0,0,0,0,0,0,100,46,46,49,0,0,0,0,0,0,0,0,0,0,54,51,0,0,0,0,0,0,0,0
18,1958,1,11,0,0,0,0,0,100,46,46,49,0,0,0,0,0,0,0,0,0,0,54,51,0,0,0,0,0,0,0,0
18,1959,0,0,0,0,0,0,0,100,35,35,43,0,0,0,0,0,0,0,0,0,0,65,56,0,0,0,0,0,0,0,0
18,1960,1,11,0,0,0,0,0,100,35,35,43,0,0,0,0,0,0,0,0,0,0,65,56,0,0,0,0,0,0,0,0
18,1961,0,0,0,0,0,0,0,0,0,40,45,0,0,0,0,0,0,0,0,100,60,60,54,0,0,0,0,0,0,0,0
18,1962,1,11,0,0,0,0,0,0,0,40,45,0,0,0,0,0,0,0,0,100,60,60,54,0,0,0,0,0,0,0,0
18,1963,0,0,0,0,0,0,0,0,0,41,47,0,0,0,0,0,0,0,0,100,59,59,52,0,0,0,0,0,0,0,0
18,1964,1,11,0,0,0,0,0,0,0,41,47,0,0,0,0,0,0,0,0,100,59,59,52,0,0,0,0,0,0,0,0
18,1965,0,0,0,0,0,0,0,0,0,32,42,0,0,0,0,0,0,0,0,100,68,68,57,0,0,0,0,0,0,0,0
18,1966,1,11,0,0,0,0,0,0,0,32,42,0,0,0,0,0,0,0,0,100,68,68,57,0,0,0,0,0,0,0,0
18,1967,0,0,0,0,0,0,0,0,0,43,48,0,0,0,0,0,0,0,0,100,57,57,50,0,0,0,0,0,0,0,0
18,1968,1,11,0,0,0,0,0,0,0,43,48,0,0,0,0,0,0,0,0,100,57,57,50,0,0,0,0,0,0,0,0
18,1969,0,0,0,0,0,0,0,100,44,44,48,0,0,0,0,0,0,0,0,0,0,56,50,0,0,0,0,0,0,0,0
18,1970,1,11,0,0,0,0,0,100,44,44,48,0,0,0,0,0,0,0,0,0,0,56,50,0,0,0,0,0,0,0,0
18,1971,0,0,0,0,0,0,0,100,41,41,45,0,0,0,0,0,0,0,0,0,0,59,53,0,0,0,0,0,0,0,0
18,1972,1,11,0,0,0,0,0,100,41,41,45,0,0,0,0,0,0,0,0,0,0,59,53,0,0,0,0,0,0,0,0
18,1973,0,0,0,0,0,0,0,100,44,44,46,0,0,0,0,0,0,0,0,0,0,56,52,0,0,0,0,0,0,0,0
18,1974,1,11,0,0,0,0,0,100,44,44,46,0,0,0,0,0,0,0,0,0,0,56,52,0,0,0,0,0,0,0,0
18,1975,0,0,0,0,0,0,0,100,33,33,40,0,0,0,0,0,0,0,0,0,0,67,57,0,0,0,0,0,0,0,0
18,1976,1,11,0,0,0,0,0,100,33,33,40,0,0,0,0,0,0,0,0,0,0,67,57,0,0,0,0,0,0,0,0
18,1977,0,0,0,0,0,0,0,0,0,33,42,0,0,0,0,0,0,0,0,100,67,67,56,0,0,0,0,0,0,0,0
18,1978,1,11,0,0,0,0,0,0,0,33,42,0,0,0,0,0,0,0,0,100,67,67,56,0,0,0,0,0,0,0,0
18,1979,0,0,0,0,0,0,0,0,0,36,45,0,0,0,0,0,0,0,0,100,64,64,53,0,0,0,0,0,0,0,0
18,1980,1,11,0,0,0,0,0,0,0,36,45,0,0,0,0,0,0,0,0,100,64,64,53,0,0,0,0,0,0,0,0
18,1981,0,0,0,0,0,0,0,100,44,44,48,0,0,0,0,0,0,0,0,0,0,56,50,0,0,0,0,0,0,0,0
18,1982,1,11,0,0,0,0,0,100,44,44,48,0,0,0,0,0,0,0,0,0,0,56,50,0,0,0,0,0,0,0,0
18,1983,0,0,0,0,0,0,0,100,38,38,43,0,0,0,0,0,0,0,0,0,0,62,55,0,0,0,0,0,0,0,0
18,1984,1,11,0,0,0,0,0,100,38,38,43,0,0,0,0,0,0,0,0,0,0,62,55,0,0,0,0,0,0,0,0
18,1985,0,0,0,0,0,0,0,100,42,42,47,0,0,0,0,0,0,0,0,0,0,58,52,0,0,0,0,0,0,0,0
18,1986,1,11,0,0,0,0,0,100,42,42,47,0,0,0,0,0,0,0,0,0,0,58,52,0,0,0,0,0,0,0,0
18,1987,0,0,0,0,0,0,0,100,41,41,45,0,0,0,0,0,0,0,0,0,0,59,54,0,0,0,0,0,0,0,0
18,1988,1,11,0,0,0,0,0,100,41,41,45,0,0,0,0,0,0,0,0,0,0,59,54,0,0,0,0,0,0,0,0
18,1989,0,0,0,0,0,0,0,100,40,40,45,0,0,0,0,0,0,0,0,0,0,60,53,0,0,0,0,0,0,0,0
18,1990,1,11,0,0,0,0,0,100,40,40,45,0,0,0,0,0,0,0,0,0,0,60,53,0,0,0,0,0,0,0,0
18,1991,0,0,0,0,0,0,0,100,38,38,45,0,0,0,0,0,0,0,0,0,0,61,53,0,0,0,0,0,0,0,0
18,1992,1,11,3,0,0,0,0,100,38,38,45,0,0,0,0,0,0,0,0,0,0,61,53,0,0,0,0,0,0,0,0
18,1993,0,0,0,0,0,0,0,0,0,43,46,0,0,0,0,0,0,0,0,100,56,56,49,0,0,0,0,0,0,0,0
18,1994,1,11,8,0,0,0,0,0,0,43,46,0,0,0,0,0,0,0,0,100,56,56,49,0,0,0,0,0,0,0,0
18,1995,0,0,0,0,0,0,0,0,0,53,52,0,0,0,0,0,0,0,0,100,47,47,45,0,0,0,0,0,0,0,0
18,1996,1,11,5,0,0,0,0,0,0,53,51,0,0,0,0,0,0,0,0,100,47,47,46,0,0,0,0,0,0,0,0
18,1997,0,0,0,0,0,0,0,0,0,52,48,0,0,0,0,0,0,0,0,94,48,48,48,0,0,0,0,0,0,0,0
18,1998,1,11,3,0,0,0,0,0,0,52,48,0,0,0,0,0,0,0,0,94,48,48,48,0,0,0,0,0,0,0,0
18,1999,0,0,0,0,0,0,0,0,0,51,48,0,0,0,0,0,0,0,0,94,48,48,47,0,0,0,0,0,0,0,0
18,2000,1,11,7,0,0,0,0,0,0,51,48,0,0,0,0,0,0,0,0,94,48,48,47,0,0,0,0,0,0,0,0
18,2001,0,0,0,0,0,0,0,94,50,50,47,0,0,0,0,0,0,0,0,6,49,49,47,0,0,0,0,0,0,0,0
18,2002,1,11,5,0,0,0,0,94,50,50,47,0,0,0,0,0,0,0,0,6,49,49,47,0,0,0,0,0,0,0,0
18,2003,0,0,0,0,0,0,0,94,51,53,52,0,0,0,0,0,0,0,0,6,47,47,46,0,0,0,0,0,0,0,0
18,2004,1,11,2,0,0,0,0,94,51,53,51,0,0,0,0,0,0,0,0,6,47,47,46,0,0,0,0,0,0,0,0
18,2005,0,0,0,0,0,0,0,94,53,53,50,0,0,0,0,0,0,0,0,6,47,47,47,0,0,0,0,0,0,0,0
18,2006,1,11,7,0,0,0,0,100,51,51,49,0,0,0,0,0,0,0,0,0,0,49,48,0,0,0,0,0,0,0,0
18,2007,0,0,0,0,0,0,0,95,46,46,45,0,0,0,0,0,0,0,0,5,54,54,52,0,0,0,0,0,0,0,0
18,2008,1,11,4,0,0,0,0,95,46,45,45,0,0,0,0,0,0,0,0,5,54,55,52,0,0,0,0,0,0,0,0
18,2009,0,0,0,0,0,0,0,9,41,41,43,0,0,0,0,0,0,0,0,91,59,59,53,0,0,0,0,0,0,0,0
18,2010,1,11,2,0,0,0,0,9,41,42,44,0,0,0,0,0,0,0,0,91,59,58,53,0,0,0,0,0,0,0,0
18,2011,0,0,0,0,0,0,0,7,44,44,45,0,0,0,0,0,0,0,0,94,56,56,53,0,0,0,0,0,0,0,0
19,1950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1951,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1952,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1953,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1956,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1957,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1958,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
